window,extra_2,unique_users
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2072866.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2264134.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2657794.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2932954.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2604157.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2752701.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2062184.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2375597.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2143097.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2818058.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2338813.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2809255.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2503181.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2345207.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2397127.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2259341.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2560468.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2342863.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2925099.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2157231.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2924070.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2942601.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2823061.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2028795.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2315516.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2171076.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2328770.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2218789.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2088258.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2366022.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2399344.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2788836.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2508267.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2388392.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2137629.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2539220.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2158671.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2318672.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2155235.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2748255.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2174090.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2872573.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2017759.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2084927.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2352509.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2157893.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2243940.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2707922.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2589629.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2932846.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2880432.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2642710.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2830057.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2331100.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2166952.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2671365.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2317613.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2210713.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2616763.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2660991.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2106640.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2786818.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2252507.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2039920.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2781474.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2233850.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2163467.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2742329.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2395745.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2856821.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2016889.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2203048.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2793007.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2056148.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2655201.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2778586.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2462489.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2162440.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2031256.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2766581.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2329581.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2408582.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2413665.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2071531.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2673209.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2651614.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2476742.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2945822.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2361331.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2831346.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2448004.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2595483.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2204189.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2828827.,7
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2724882.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2037652.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2370120.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2780318.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2926076.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2640285.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2872275.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2415371.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2636747.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2531445.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2012597.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2177794.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2244639.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2047076.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2730847.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2329574.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2081741.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2816437.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2971417.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2675051.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2052616.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2806306.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2430640.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2652941.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2064412.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2153579.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2134242.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2741352.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2661756.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2073166.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2579077.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2131458.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2483742.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2950140.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2566845.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2309986.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2634178.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2959291.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2237066.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2366985.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2442611.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2054742.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2817948.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2238392.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2551842.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2515319.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2979307.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2157384.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2110641.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2226822.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2523659.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2843763.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2464467.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2995126.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2355936.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2023027.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2795195.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2955801.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2166547.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2927057.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2068324.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2149108.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2076697.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2169478.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2233152.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2542826.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2135291.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2230885.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2169127.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2796502.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2048969.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2915365.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2717924.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2202390.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2250457.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2165324.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2678882.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2216775.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2401779.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2213573.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2501672.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2895091.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2380548.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2650191.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2732672.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2495701.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2849101.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2289627.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2568423.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2973094.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2659592.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2294360.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2556607.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2055549.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2899572.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2488701.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2949177.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2301032.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2574596.,8
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2575600.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2614354.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2358129.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2331540.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2059425.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2112733.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2726557.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2176084.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2309479.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2776979.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2983403.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2532107.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2899914.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2223682.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2240452.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2837945.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2074971.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2602562.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2356961.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2893111.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2867938.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2993797.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2206679.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2202282.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2254560.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2952301.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2583310.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2328092.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2063854.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2414282.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2633121.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2190816.,7
